4889,244400,65505,17608,15188,65362,19384,13556,369,44714,53218,64578,23668,10054,30036,0,0,0
4890,244450,65479,18066,14756,65305,19856,13141,450,44233,53618,64451,24163,9686,24575,0,0,0
4891,244500,65445,18528,14328,65240,20330,12731,539,43750,54012,64316,24661,9323,33677,0,0,0
4892,244550,65403,18993,13905,65167,20808,12327,636,43264,54402,64173,25161,8967,46420,0,0,0
4893,244600,65353,19462,13486,65086,21289,11927,741,42775,54785,64022,25662,8616,40049,0,0,0
4894,244650,65294,19934,13073,64998,21772,11532,854,42284,55164,63863,26166,8271,40049,0,0,0
4895,244700,65228,20409,12664,64901,22258,11143,975,41790,55537,63697,26671,7932,40959,0,0,0
4896,244750,65154,20887,12260,64796,22747,10759,1104,41294,55904,63523,27177,7599,38228,0,0,0
4897,244800,65072,21369,11861,64683,23238,10380,1240,40796,56266,63342,27685,7273,31857,0,0,0
4898,244850,64982,21853,11467,64563,23732,10007,1384,40296,56622,63153,28194,6953,30036,0,0,0
4899,244900,64883,22339,11079,64434,24228,9640,1536,39794,56972,62957,28704,6639,26396,0,0,0
4900,244950,64777,22828,10695,64298,24726,9278,1696,39291,57316,62753,29216,6331,25485,0,0,0
4901,245000,64663,23320,10318,64154,25226,8922,1863,38785,57653,62542,29728,6031,42779,0,0,0
4902,245050,64541,23814,9946,64002,25728,8572,2038,38279,57985,62323,30241,5736,50971,0,0,0
4903,245100,64412,24310,9579,63843,26231,8228,2221,37771,58311,62097,30754,5449,44600,0,0,0
4904,245150,64274,24809,9218,63676,26736,7890,2411,37261,58630,61864,31268,5168,44600,0,0,0
4905,245200,64129,25309,8863,63501,27243,7558,2608,36751,58943,61624,31783,4894,38683,0,0,0
4906,245250,63976,25811,8514,63319,27751,7232,2813,36240,59249,61376,32297,4627,37773,0,0,0
4907,245300,63815,26315,8171,63129,28260,6913,3026,35727,59549,61122,32812,4366,30492,0,0,0
4908,245350,63647,26820,7834,62932,28770,6600,3245,35214,59842,60860,33327,4113,31174,0,0,0
4909,245400,63471,27327,7503,62727,29282,6293,3472,34701,60129,60592,33841,3867,32312,0,0,0
4910,245450,63287,27835,7179,62515,29794,5993,3707,34187,60409,60317,34355,3628,37546,0,0,0
4911,245500,63096,28345,6860,62295,30307,5700,3948,33672,60682,60035,34869,3396,44031,0,0,0
4912,245550,62898,28855,6548,62068,30820,5413,4197,33158,60948,59746,35383,3172,48354,0,0,0
4913,245600,62692,29367,6243,61834,31335,5133,4452,32643,61207,59450,35896,2954,47017,0,0,0
4914,245650,62478,29879,5944,61593,31849,4860,4715,32128,61459,59148,36407,2744,38171,0,0,0
4915,245700,62258,30392,5651,61345,32363,4593,4984,31614,61704,58840,36919,2542,37091,0,0,0
4916,245750,62030,30906,5366,61090,32878,4334,5260,31099,61942,58525,37429,2347,38001,0,0,0
4917,245800,61794,31420,5087,60827,33393,4082,5544,30586,62173,58203,37937,2159,40276,0,0,0
4918,245850,61552,31934,4815,60558,33907,3836,5833,30072,62396,57876,38445,1979,32312,0,0,0
4919,245900,61302,32449,4550,60282,34422,3598,6130,29560,62612,57542,38951,1807,29581,0,0,0
4920,245950,61046,32964,4292,59999,34935,3367,6433,29048,62821,57202,39456,1642,47330,0,0,0
4921,246000,60782,33478,4040,59709,35449,3144,6743,28537,63023,56856,39959,1485,46420,0,0,0
4922,246050,60512,33993,3796,59413,35961,2927,7058,28027,63216,56504,40460,1336,50061,0,0,0
4923,246100,60235,34507,3560,59110,36473,2718,7381,27518,63403,56146,40960,1194,41869,0,0,0
4924,246150,59951,35021,3330,58801,36984,2517,7709,27011,63582,55783,41457,1060,29126,0,0,0
4925,246200,59660,35534,3107,58485,37494,2323,8044,26505,63753,55414,41952,934,26396,0,0,0
4926,246250,59363,36047,2892,58163,38003,2136,8385,26000,63916,55039,42445,816,35498,0,0,0
4927,246300,59059,36558,2684,57834,38510,1957,8732,25498,64072,54659,42936,706,32767,0,0,0
4928,246350,58748,37069,2484,57500,39016,1786,9085,24997,64221,54273,43424,603,26396,0,0,0
4929,246400,58431,37579,2291,57159,39521,1622,9443,24498,64361,53882,43909,509,40959,0,0,0
4930,246450,58108,38087,2106,56812,40024,1466,9808,24001,64494,53486,44392,423,48241,0,0,0
4931,246500,57779,38595,1928,56460,40525,1317,10178,23506,64618,53085,44872,344,44600,0,0,0
4932,246550,57443,39100,1758,56101,41024,1177,10553,23013,64735,52678,45348,274,48241,0,0,0
4933,246600,57101,39605,1595,55737,41521,1044,10934,22523,64844,52267,45822,211,40049,0,0,0
4934,246650,56754,40107,1441,55367,42016,919,11321,22035,64945,51851,46293,157,31857,0,0,0
4935,246700,56400,40608,1294,54992,42508,802,11713,21550,65039,51431,46760,110,35498,0,0,0
4936,246750,56041,41107,1154,54611,42998,693,12110,21068,65124,51005,47223,72,35498,0,0,0
4937,246800,55675,41603,1023,54224,43486,591,12512,20589,65201,50575,47684,42,33677,0,0,0
4938,246850,55305,42098,899,53833,43971,498,12919,20112,65270,50141,48140,20,30036,0,0,0
4939,246900,54928,42590,783,53436,44454,412,13331,19639,65332,49703,48593,6,44600,0,0,0
4940,246950,54546,43080,675,53034,44933,335,13747,19169,65385,49260,49041,0,48241,0,0,0
4941,247000,54159,43567,575,52627,45409,265,14169,18703,65430,48813,49486,2,46420,0,0,0
4942,247050,53767,44052,483,52215,45883,204,14595,18239,65467,48363,49927,12,39139,0,0,0
4943,247100,53369,44534,399,51798,46353,151,15025,17780,65496,47908,50363,30,39139,0,0,0
4944,247150,52966,45013,323,51377,46819,105,15460,17324,65517,47450,50795,56,30036,0,0,0
4945,247200,52558,45488,255,50951,47283,68,15899,16872,65530,46988,51223,91,33677,0,0,0
4946,247250,52146,45961,195,50521,47742,39,16343,16424,65535,46523,51646,133,37318,0,0,0
4947,247300,51728,46431,143,50086,48198,18,16790,15980,65531,46054,52064,184,35498,0,0,0
4948,247350,51306,46897,99,49647,48650,5,17241,15540,65520,45582,52478,242,42779,0,0,0
4949,247400,50879,47359,63,49204,49099,0,17696,15104,65500,45107,52886,309,46420,0,0,0
4950,247450,50448,47819,35,48756,49543,3,18155,14673,65473,44628,53290,383,51881,0,0,0
4951,247500,50013,48274,15,48305,49983,14,18618,14246,65437,44147,53689,466,46420,0,0,0
4952,247550,49573,48725,3,47850,50419,33,19083,13823,65393,43663,54083,556,37318,0,0,0
4953,247600,49129,49173,0,47391,50850,60,19553,13406,65342,43176,54471,655,35498,0,0,0
4954,247650,48681,49616,4,46929,51277,96,20025,12993,65282,42687,54854,761,39139,0,0,0
4955,247700,48229,50056,16,46463,51699,139,20501,12585,65214,42196,55231,876,30036,0,0,0
4956,247750,47774,50491,37,45994,52117,191,20980,12182,65138,41701,55603,998,30036,0,0,0
4957,247800,47314,50922,66,45521,52530,250,21461,11784,65054,41205,55969,1128,33677,0,0,0
4958,247850,46851,51348,102,45045,52938,318,21946,11391,64963,40707,56330,1266,37318,0,0,0
4959,247900,46385,51770,147,44567,53341,393,22433,11004,64863,40206,56685,1411,41869,0,0,0
4960,247950,45915,52186,200,44085,53739,477,22922,10622,64755,39704,57034,1565,40959,0,0,0
4961,248000,45442,52599,261,43601,54132,569,23415,10245,64640,39200,57377,1726,30036,0,0,0
4962,248050,44966,53006,330,43113,54520,668,23909,9874,64516,38695,57713,1894,37318,0,0,0
4963,248100,44486,53408,407,42624,54902,775,24406,9509,64385,38188,58044,2071,33677,0,0,0
4964,248150,44004,53805,492,42132,55279,891,24904,9149,64246,37679,58368,2255,33677,0,0,0
4965,248200,43519,54197,585,41637,55650,1014,25405,8795,64099,37170,58686,2446,26396,0,0,0
4966,248250,43032,54584,685,41141,56016,1145,25908,8447,63945,36659,58998,2645,36408,0,0,0
4967,248300,42542,54966,794,40642,56376,1284,26412,8105,63783,36148,59303,2851,39139,0,0,0
4968,248350,42049,55341,911,40141,56730,1430,26917,7769,63613,35635,59602,3065,40959,0,0,0
4969,248400,41555,55712,1035,39639,57078,1585,27425,7440,63435,35122,59894,3286,38228,0,0,0
4970,248450,41058,56076,1168,39135,57420,1747,27933,7116,63250,34609,60180,3514,43234,0,0,0
4971,248500,40559,56435,1308,38629,57756,1916,28443,6799,63058,34094,60458,3750,35498,0,0,0
4972,248550,40058,56788,1455,38122,58086,2093,28954,6488,62858,33580,60730,3992,39594,0,0,0
4973,248600,39555,57135,1611,37614,58409,2278,29465,6184,62650,33065,60995,4242,45965,0,0,0
4974,248650,39051,57476,1774,37104,58727,2471,29978,5886,62435,32551,61253,4499,40504,0,0,0
4975,248700,38545,57811,1945,36593,59037,2670,30491,5595,62213,32036,61504,4763,30036,0,0,0
4976,248750,38038,58140,2124,36082,59342,2878,31005,5311,61984,31521,61747,5034,28899,0,0,0
4977,248800,37529,58463,2310,35569,59640,3092,31519,5033,61747,31007,61984,5311,38570,0,0,0
4978,248850,37019,58779,2503,35056,59931,3314,32033,4763,61503,30493,62213,5595,39480,0,0,0
4979,248900,36508,59089,2705,34542,60215,3544,32548,4499,61253,29980,62436,5886,39395,0,0,0
4980,248950,35996,59392,2913,34028,60493,3780,33063,4242,60995,29468,62650,6184,34502,0,0,0
4981,249000,35484,59689,3129,33514,60764,4024,33577,3992,60730,28956,62858,6488,29581,0,0,0
4982,249050,34971,59979,3352,32999,61028,4274,34092,3750,60458,28445,63058,6799,36863,0,0,0
4983,249100,34457,60262,3582,32484,61285,4532,34606,3514,60179,27936,63250,7116,37546,0,0,0
4984,249150,33943,60539,3820,31970,61535,4797,35120,3286,59894,27427,63435,7440,32312,0,0,0
4985,249200,33428,60809,4065,31455,61778,5068,35633,3065,59602,26920,63613,7769,30036,0,0,0
4986,249250,32913,61072,4317,30941,62014,5347,36145,2851,59303,26414,63783,8105,34587,0,0,0
4987,249300,32399,61327,4575,30427,62242,5632,36657,2645,58998,25910,63945,8447,38228,0,0,0
4988,249350,31884,61576,4841,29914,62463,5924,37167,2446,58686,25408,64100,8795,31857,0,0,0
4989,249400,31370,61818,5114,29402,62677,6222,37677,2254,58368,24907,64246,9149,26396,0,0,0
4990,249450,30856,62052,5394,28890,62884,6527,38185,2071,58044,24408,64385,9508,30947,0,0,0
4991,249500,30342,62280,5680,28380,63083,6839,38692,1894,57713,23911,64517,9874,34587,0,0,0
4992,249550,29829,62500,5973,27870,63274,7156,39198,1726,57377,23417,64640,10245,36408,0,0,0
4993,249600,29317,62712,6272,27362,63458,7481,39702,1565,57034,22925,64755,10622,32767,0,0,0
4994,249650,28805,62918,6578,26855,63635,7811,40204,1411,56685,22435,64863,11004,25485,0,0,0
4995,249700,28295,63116,6891,26349,63804,8148,40704,1266,56330,21948,64963,11391,30036,0,0,0
4996,249750,27786,63306,7210,25845,63965,8490,41203,1128,55970,21463,65055,11784,45510,0,0,0
4997,249800,27278,63489,7535,25343,64119,8839,41699,998,55603,20982,65138,12182,40959,0,0,0
4998,249850,26771,63664,7867,24843,64264,9194,42193,876,55231,20503,65214,12585,34587,0,0,0
4999,249900,26266,63832,8204,24344,64403,9554,42685,761,54854,20027,65282,12992,28216,0,0,0
5000,249950,25762,63992,8548,23848,64533,9920,43174,655,54471,19554,65342,13405,28216,0,0,0
5001,250000,25260,64144,8898,23354,64655,10292,43661,556,54083,19085,65393,13823,39139,0,0,0
5002,250050,24760,64288,9253,22862,64770,10669,44145,466,53689,18619,65437,14245,37318,0,0,0
5003,250100,24262,64425,9615,22373,64876,11052,44626,383,53291,18156,65473,14672,33677,0,0,0
5004,250150,23766,64554,9982,21886,64975,11440,45105,309,52887,17698,65500,15103,30036,0,0,0
5005,250200,23272,64675,10355,21402,65066,11834,45580,242,52478,17242,65520,15539,39139,0,0,0
5006,250250,22781,64788,10733,20920,65149,12232,46052,184,52065,16791,65531,15979,39139,0,0,0
5007,250300,22292,64894,11116,20442,65223,12636,46521,133,51646,16344,65535,16423,39139,0,0,0
5008,250350,21805,64991,11505,19966,65290,13044,46987,91,51223,15900,65530,16871,37318,0,0,0
5009,250400,21321,65080,11900,19494,65349,13458,47449,56,50796,15461,65517,17323,22755,0,0,0
5010,250450,20841,65162,12299,19025,65400,13876,47907,30,50364,15026,65496,17779,28216,0,0,0
5011,250500,20363,65235,12704,18560,65442,14299,48362,12,49928,14596,65467,18238,35498,0,0,0
5012,250550,19888,65301,13113,18098,65477,14726,48812,2,49487,14169,65430,18701,31857,0,0,0
5013,250600,19416,65358,13527,17639,65503,15158,49259,0,49042,13748,65385,19168,26396,0,0,0
5014,250650,18948,65408,13946,17184,65522,15595,49702,6,48594,13331,65332,19637,30036,0,0,0
5015,250700,18483,65449,14370,16734,65532,16035,50140,20,48141,12919,65270,20111,30036,0,0,0
5016,250750,18021,65482,14798,16287,65535,16480,50575,42,47685,12512,65201,20587,30036,0,0,0
5017,250800,17564,65507,15231,15844,65529,16928,51005,72,47225,12110,65124,21066,26396,0,0,0
5018,250850,17109,65525,15668,15405,65515,17381,51430,110,46761,11713,65039,21548,30036,0,0,0
5019,250900,16659,65534,16109,14971,65493,17837,51851,157,46294,11321,64945,22033,24575,0,0,0
5020,250950,16213,65535,16554,14541,65463,18297,52267,211,45824,10935,64844,22521,35498,0,0,0
5021,251000,15771,65527,17003,14115,65425,18761,52678,274,45350,10553,64735,23011,35498,0,0,0
5022,251050,15333,65512,17456,13694,65379,19228,53084,344,44874,10178,64618,23503,28216,0,0,0
5023,251100,14899,65489,17913,13278,65324,19698,53486,423,44394,9808,64494,23998,30036,0,0,0
5024,251150,14470,65458,18374,12867,65262,20172,53882,509,43911,9443,64361,24495,31857,0,0,0
5025,251200,14045,65418,18838,12460,65192,20648,54273,603,43426,9085,64221,24994,35498,0,0,0
5026,251250,13625,65371,19306,12059,65114,21128,54659,706,42938,8732,64072,25495,31857,0,0,0
5027,251300,13210,65315,19777,11663,65028,21611,55039,816,42448,8385,63916,25998,36408,0,0,0
5028,251350,12799,65251,20251,11272,64933,22096,55414,934,41955,8044,63753,26502,30036,0,0,0
5029,251400,12394,65180,20728,10886,64831,22584,55783,1060,41460,7709,63582,27008,37318,0,0,0
5030,251450,11993,65100,21208,10505,64721,23074,56146,1194,40962,7381,63403,27516,33677,0,0,0
5031,251500,11598,65013,21691,10130,64603,23567,56504,1336,40463,7058,63216,28024,35498,0,0,0
5032,251550,11207,64917,22177,9761,64477,24062,56856,1485,39962,6742,63022,28534,31857,0,0,0
5033,251600,10822,64814,22665,9397,64344,24560,57202,1642,39459,6433,62821,29045,40959,0,0,0
5034,251650,10443,64702,23156,9039,64202,25059,57542,1807,38954,6130,62612,29557,34587,0,0,0
5035,251700,10069,64583,23649,8687,64053,25560,57876,1979,38448,5833,62396,30070,35498,0,0,0
5036,251750,9700,64456,24145,8341,63896,26063,58203,2159,37940,5543,62173,30583,39139,0,0,0
5037,251800,9338,64321,24643,8001,63732,26568,58525,2347,37431,5260,61942,31097,36408,0,0,0
5038,251850,8981,64179,25142,7667,63560,27074,58840,2542,36921,4984,61704,31611,31402,0,0,0
5039,251900,8630,64028,25644,7339,63380,27581,59148,2744,36410,4715,61459,32126,35953,0,0,0
5040,251950,8285,63870,26147,7018,63193,28090,59450,2954,35898,4452,61207,32640,28216,0,0,0
5041,252000,7945,63704,26652,6703,62998,28600,59746,3172,35385,4196,60948,33155,25485,0,0,0
5042,252050,7613,63531,27158,6394,62795,29111,60035,3396,34872,3948,60682,33670,26851,0,0,0
5043,252100,7286,63350,27666,6092,62586,29623,60317,3628,34358,3706,60409,34184,28216,0,0,0
5044,252150,6965,63161,28175,5796,62369,30136,60592,3867,33844,3472,60129,34698,24234,0,0,0
5045,252200,6651,62965,28685,5507,62144,30649,60860,4113,33329,3245,59842,35212,24973,0,0,0
5046,252250,6344,62761,29196,5225,61913,31163,61122,4367,32814,3025,59549,35725,25208,0,0,0
5047,252300,6042,62550,29708,4949,61674,31677,61376,4627,32300,2813,59249,36237,30662,0,0,0
5048,252350,5748,62332,30221,4681,61428,32192,61624,4894,31785,2608,58943,36748,27078,0,0,0
5049,252400,5460,62107,30735,4419,61175,32707,61864,5168,31271,2411,58630,37259,34360,0,0,0
5050,252450,5179,61874,31249,4164,60915,33221,62097,5449,30757,2220,58311,37768,41869,0,0,0
5051,252500,4905,61634,31763,3917,60648,33736,62323,5736,30243,2038,57985,38276,40049,0,0,0
5052,252550,4637,61387,32278,3676,60374,34250,62542,6031,29730,1863,57653,38783,32767,0,0,0
5053,252600,4377,61132,32792,3443,60093,34764,62753,6332,29218,1696,57315,39288,35498,0,0,0
5054,252650,4123,60871,33307,3217,59806,35278,62957,6639,28707,1536,56972,39792,26396,0,0,0
5055,252700,3877,60603,33821,2998,59512,35791,63153,6953,28197,1384,56622,40294,21389,0,0,0
5056,252750,3637,60328,34336,2787,59211,36303,63342,7273,27688,1240,56266,40794,31857,0,0,0
5057,252800,3405,60046,34850,2583,58904,36814,63524,7600,27180,1103,55904,41292,32767,0,0,0
5058,252850,3180,59758,35363,2386,58590,37324,63697,7932,26673,975,55537,41788,30036,0,0,0
5059,252900,2963,59463,35876,2197,58270,37833,63863,8271,26168,854,55164,42281,45510,0,0,0
5060,252950,2753,59161,36388,2015,57944,38341,64022,8616,25665,741,54786,42773,42779,0,0,0
5061,253000,2550,58853,36899,1841,57611,38848,64173,8967,25163,636,54402,43261,32767,0,0,0
5062,253050,2354,58538,37409,1675,57273,39353,64316,9323,24664,539,54013,43748,40959,0,0,0
5063,253100,2167,58217,37918,1516,56928,39856,64451,9686,24166,450,53618,44231,39139,0,0,0
5064,253150,1986,57889,38426,1365,56577,40358,64578,10054,23670,369,53219,44712,26396,0,0,0
5065,253200,1814,57556,38932,1222,56221,40857,64698,10428,23177,296,52814,45190,23665,0,0,0
5066,253250,1649,57216,39437,1087,55859,41355,64810,10807,22686,231,52404,45665,24575,0,0,0
5067,253300,1491,56870,39940,959,55491,41851,64913,11192,22198,173,51990,46136,33677,0,0,0
5068,253350,1341,56519,40441,839,55117,42344,65009,11582,21712,124,51571,46605,33677,0,0,0
5069,253400,1200,56161,40940,727,54738,42835,65097,11977,21229,83,51147,47069,37318,0,0,0
5070,253450,1065,55798,41438,623,54353,43324,65177,12377,20748,51,50719,47531,22755,0,0,0
5071,253500,939,55429,41933,527,53963,43810,65249,12783,20271,26,50286,47988,24575,0,0,0
5072,253550,821,55054,42426,439,53568,44293,65313,13193,19797,9,49849,48442,35498,0,0,0
5073,253600,710,54674,42917,359,53168,44773,65369,13608,19326,0,49408,48892,33677,0,0,0
5074,253650,607,54289,43405,287,52763,45251,65416,14028,18858,0,48962,49338,22755,0,0,0
5075,253700,513,53898,43890,223,52352,45725,65456,14453,18393,7,48513,49780,15473,0,0,0
5076,253750,426,53502,44373,167,51937,46196,65488,14882,17933,23,48060,50218,28216,0,0,0
5077,253800,347,53101,44853,119,51518,46664,65512,15315,17476,46,47603,50652,31857,0,0,0
5078,253850,276,52695,45330,79,51093,47128,65527,15753,17022,78,47142,51081,35498,0,0,0
5079,253900,213,52284,45804,47,50664,47589,65535,16195,16573,118,46678,51505,31857,0,0,0
5080,253950,159,51868,46274,23,50231,48047,65534,16641,16127,165,46210,51925,37318,0,0,0
5081,254000,112,51448,46742,7,49793,48500,65525,17091,15686,221,45739,52341,33677,0,0,0
5082,254050,73,51022,47205,0,49351,48949,65508,17544,15249,285,45265,52751,42779,0,0,0
5083,254100,43,50593,47666,0,48905,49395,65484,18002,14816,357,44788,53156,35498,0,0,0
5084,254150,20,50159,48122,8,48456,49836,65451,18463,14388,437,44308,53557,24575,0,0,0
5085,254200,6,49720,48575,25,48002,50274,65410,18928,13964,525,43825,53952,26396,0,0,0
5086,254250,0,49278,49024,50,47544,50707,65361,19396,13545,621,43339,54342,40959,0,0,0
5087,254300,1,48831,49469,82,47083,51135,65303,19868,13130,725,42850,54727,35498,0,0,0
5088,254350,11,48380,49910,123,46618,51559,65238,20342,12721,836,42360,55106,31857,0,0,0
5089,254400,29,47926,50346,172,46150,51978,65165,20820,12316,956,41866,55480,37318,0,0,0
5090,254450,55,47468,50778,229,45679,52393,65084,21301,11916,1083,41371,55848,31857,0,0,0
5091,254500,89,47006,51206,294,45204,52803,64995,21784,11522,1218,40873,56211,40959,0,0,0
5092,254550,131,46541,51629,367,44726,53208,64898,22270,11133,1361,40373,56567,44600,0,0,0
5093,254600,181,46072,52048,448,44246,53607,64793,22759,10749,1512,39872,56918,27306,0,0,0
5094,254650,240,45600,52461,536,43762,54002,64680,23250,10370,1671,39368,57263,26396,0,0,0
5095,254700,306,45125,52870,633,43276,54391,64559,23744,9997,1837,38863,57602,32767,0,0,0
5096,254750,380,44647,53274,738,42787,54775,64431,24240,9630,2011,38357,57935,40049,0,0,0
5097,254800,462,44165,53673,851,42296,55154,64294,24738,9268,2192,37849,58261,32767,0,0,0
5098,254850,552,43681,54067,971,41802,55527,64150,25238,8912,2381,37340,58581,25485,0,0,0
5099,254900,651,43195,54455,1100,41306,55894,63998,25740,8562,2577,36830,58895,28216,0,0,0
5100,254950,757,42706,54839,1236,40808,56256,63838,26243,8219,2781,36318,59203,30036,0,0,0
5101,255000,871,42214,55216,1380,40308,56612,63671,26749,7881,2992,35806,59503,34587,0,0,0
5102,255050,993,41720,55588,1532,39807,56962,63496,27255,7549,3211,35293,59798,34587,0,0,0
5103,255100,1122,41224,55955,1691,39303,57306,63313,27763,7223,3437,34780,60085,20479,0,0,0
5104,255150,1260,40725,56316,1858,38798,57644,63123,28273,6904,3670,34266,60366,23210,0,0,0
5105,255200,1405,40225,56671,2033,38291,57976,62926,28783,6591,3910,33752,60640,35043,0,0,0
5106,255250,1558,39723,57020,2215,37783,58302,62721,29295,6285,4158,33237,60907,40049,0,0,0
5107,255300,1719,39219,57363,2405,37274,58621,62508,29807,5985,4412,32722,61168,26396,0,0,0
5108,255350,1887,38714,57700,2602,36764,58934,62289,30320,5692,4674,32208,61421,25940,0,0,0
5109,255400,2063,38207,58031,2807,36252,59241,62062,30833,5405,4942,31693,61667,34587,0,0,0
5110,255450,2247,37699,58356,3019,35740,59541,61827,31347,5125,5217,31179,61906,37773,0,0,0
5111,255500,2438,37189,58674,3239,35227,59834,61586,31862,4852,5500,30665,62138,34132,0,0,0
5112,255550,2636,36679,58986,3466,34714,60121,61338,32376,4586,5788,30151,62362,33222,0,0,0
5113,255600,2842,36167,59291,3700,34200,60401,61082,32891,4327,6084,29639,62580,27960,0,0,0
5114,255650,3056,35655,59590,3941,33685,60674,60819,33406,4075,6386,29127,62790,34019,0,0,0
5115,255700,3277,35142,59883,4189,33171,60941,60550,33920,3830,6694,28616,62992,40845,0,0,0
5116,255750,3505,34628,60168,4445,32656,61200,60274,34435,3592,7009,28105,63187,43917,0,0,0
5117,255800,3740,34114,60447,4707,32141,61452,59990,34949,3361,7331,27597,63375,36180,0,0,0
5118,255850,3982,33600,60719,4976,31627,61698,59701,35462,3138,7658,27089,63555,35043,0,0,0
5119,255900,4232,33085,60984,5252,31112,61936,59404,35974,2922,7992,26583,63727,37318,0,0,0
5120,255950,4488,32570,61242,5535,30599,62167,59101,36486,2713,8332,26078,63892,34587,0,0,0
5121,256000,4752,32056,61494,5825,30085,62390,58792,36997,2512,8678,25575,64049,37773,0,0,0
5122,256050,5022,31541,61738,6121,29573,62607,58476,37507,2318,9030,25074,64198,36408,0,0,0
5123,256100,5299,31027,61975,6424,29061,62816,58153,38016,2131,9388,24574,64340,27306,0,0,0
5124,256150,5583,30513,62204,6733,28550,63017,57825,38523,1952,9751,24077,64474,32767,0,0,0
5125,256200,5874,30000,62427,7049,28040,63211,57490,39029,1781,10120,23582,64600,39139,0,0,0
5126,256250,6172,29487,62642,7371,27531,63398,57149,39534,1618,10495,23089,64718,32767,0,0,0
5127,256300,6475,28976,62850,7700,27024,63577,56802,40036,1462,10875,22598,64828,27306,0,0,0
5128,256350,6786,28465,63050,8034,26518,63748,56449,40537,1313,11261,22110,64931,25485,0,0,0
5129,256400,7103,27955,63243,8375,26013,63912,56091,41037,1173,11652,21625,65025,40049,0,0,0
5130,256450,7426,27447,63428,8722,25511,64068,55726,41534,1040,12048,21142,65111,40959,0,0,0
5131,256500,7755,26940,63606,9074,25010,64217,55356,42028,916,12449,20662,65190,30036,0,0,0
5132,256550,8091,26434,63776,9433,24510,64357,54981,42521,799,12856,20186,65260,24575,0,0,0
5133,256600,8433,25930,63939,9797,24013,64490,54600,43011,690,13267,19712,65323,24575,0,0,0
5134,256650,8780,25427,64093,10167,23518,64615,54213,43499,589,13683,19241,65377,30036,0,0,0
5135,256700,9134,24926,64240,10543,23026,64732,53821,43984,495,14104,18774,65424,31857,0,0,0
5136,256750,9493,24428,64380,10923,22536,64841,53425,44466,410,14529,18311,65462,20934,0,0,0
5137,256800,9859,23931,64511,11310,22048,64943,53022,44945,333,14959,17850,65492,22755,0,0,0
5138,256850,10229,23436,64635,11702,21563,65036,52615,45422,264,15393,17394,65514,37318,0,0,0
5139,256900,10606,22944,64751,12098,21081,65122,52203,45895,202,15831,16941,65529,39139,0,0,0
5140,256950,10988,22454,64859,12500,20601,65199,51787,46365,149,16274,16493,65535,26396,0,0,0
5141,257000,11375,21967,64959,12907,20125,65269,51365,46832,104,16721,16048,65532,30036,0,0,0
5142,257050,11767,21482,65051,13319,19652,65330,50939,47295,67,17171,15607,65522,30036,0,0,0
5143,257100,12165,21000,65135,13736,19181,65383,50509,47754,38,17626,15171,65504,37318,0,0,0
5144,257150,12568,20522,65211,14157,18715,65429,50074,48210,17,18084,14739,65478,42779,0,0,0
5145,257200,12976,20046,65279,14583,18252,65466,49635,48662,4,18546,14311,65443,28216,0,0,0
5146,257250,13388,19573,65339,15013,17792,65495,49192,49110,0,19011,13888,65401,28216,0,0,0
5147,257300,13806,19103,65391,15448,17336,65516,48744,49554,3,19480,13470,65350,33677,0,0,0
5148,257350,14228,18637,65436,15887,16884,65530,48293,49994,14,19952,13056,65292,46420,0,0,0
5149,257400,14655,18175,65471,16331,16436,65535,47838,50430,34,20428,12648,65225,37318,0,0,0
5150,257450,15086,17716,65499,16778,15991,65531,47379,50861,61,20906,12244,65151,30036,0,0,0
5151,257500,15521,17260,65519,17229,15551,65520,46917,51288,97,21387,11845,65068,31857,0,0,0
5152,257550,15961,16809,65531,17684,15116,65501,46451,51711,141,21871,11452,64978,39139,0,0,0
5153,257600,16405,16361,65535,18143,14684,65474,45981,52128,192,22358,11063,64879,39139,0,0,0
5154,257650,16853,15918,65530,18605,14257,65438,45509,52541,252,22847,10680,64773,35498,0,0,0
5155,257700,17305,15478,65518,19071,13835,65395,45033,52949,320,23339,10303,64658,26396,0,0,0
5156,257750,17761,15043,65497,19541,13417,65343,44554,53352,396,23833,9931,64536,33677,0,0,0
5157,257800,18220,14612,65468,20013,13004,65284,44073,53750,480,24329,9565,64406,39139,0,0,0
5158,257850,18683,14186,65432,20489,12596,65216,43588,54143,571,24827,9204,64268,48241,0,0,0
5159,257900,19149,13765,65387,20968,12193,65141,43101,54530,671,25328,8849,64123,30947,0,0,0
5160,257950,19619,13348,65334,21449,11795,65057,42612,54912,779,25830,8500,63969,27306,0,0,0
5161,258000,20092,12935,65273,21934,11402,64965,42120,55289,894,26334,8158,63808,30036,0,0,0
5162,258050,20568,12528,65204,22421,11014,64866,41625,55660,1018,26839,7821,63640,33677,0,0,0
5163,258100,21048,12126,65127,22910,10632,64759,41128,56026,1149,27346,7490,63463,27306,0,0,0
5164,258150,21530,11729,65042,23402,10255,64643,40630,56385,1288,27855,7166,63280,20934,0,0,0
5165,258200,22015,11337,64949,23897,9884,64520,40129,56739,1435,28364,6848,63088,29126,0,0,0
5166,258250,22502,10950,64849,24393,9518,64389,39627,57087,1589,28875,6536,62889,37318,0,0,0
5167,258300,22992,10569,64740,24892,9158,64250,39122,57429,1751,29386,6231,62683,41869,0,0,0
