       169,      8400, 35510, 35093, 27304, 23112, 36295, 38204, 35482, 35525, 27306, 27512, 37899, 35013
       170,      8450, 35451, 35179, 27274, 23103, 36256, 38269, 35423, 35617, 27274, 27513, 37928, 34981
       171,      8500, 35391, 35272, 27238, 23094, 36217, 38333, 35362, 35708, 27244, 27514, 37958, 34950
       172,      8550, 35330, 35356, 27213, 23086, 36176, 38398, 35300, 35799, 27214, 27515, 37988, 34918
       173,      8600, 35266, 35447, 27183, 23078, 36134, 38463, 35236, 35890, 27187, 27516, 38019, 34886
       174,      8650, 35202, 35538, 27154, 23071, 36091, 38529, 35170, 35982, 27161, 27517, 38051, 34855
       175,      8700, 35136, 35622, 27135, 23064, 36047, 38594, 35104, 36073, 27137, 27517, 38083, 34823
       176,      8750, 35068, 35717, 27105, 23058, 36002, 38659, 35035, 36165, 27113, 27518, 38116, 34791
       177,      8800, 34999, 35802, 27086, 23052, 35957, 38724, 34965, 36256, 27092, 27518, 38149, 34760
       178,      8850, 34928, 35891, 27065, 23047, 35910, 38789, 34894, 36347, 27072, 27518, 38183, 34729
       179,      8900, 34856, 35983, 27044, 23043, 35863, 38855, 34821, 36439, 27053, 27518, 38217, 34697
       180,      8950, 34782, 36069, 27028, 23039, 35814, 38920, 34747, 36530, 27037, 27518, 38252, 34666
       181,      9000, 34707, 36158, 27013, 23035, 35765, 38985, 34671, 36621, 27021, 27518, 38288, 34635
       182,      9050, 34631, 36250, 26995, 23032, 35715, 39050, 34594, 36712, 27008, 27518, 38324, 34604
       183,      9100, 34553, 36334, 26987, 23030, 35663, 39115, 34515, 36802, 26996, 27517, 38360, 34574
       184,      9150, 34473, 36424, 26973, 23028, 35611, 39179, 34435, 36893, 26985, 27517, 38398, 34543
       185,      9200, 34392, 36513, 26962, 23027, 35558, 39244, 34353, 36983, 26976, 27516, 38435, 34513
       186,      9250, 34310, 36596, 26959, 23026, 35505, 39308, 34271, 37073, 26970, 27516, 38474, 34483
       187,      9300, 34227, 36690, 26947, 23026, 35450, 39372, 34186, 37163, 26964, 27515, 38512, 34453
       188,      9350, 34142, 36772, 26948, 23026, 35394, 39436, 34101, 37251, 26961, 27514, 38552, 34423
       189,      9400, 34056, 36860, 26943, 23028, 35338, 39500, 34014, 37341, 26959, 27513, 38591, 34393
       190,      9450, 33968, 36948, 26941, 23029, 35281, 39563, 33926, 37428, 26959, 27512, 38632, 34364
       191,      9500, 33879, 37031, 26944, 23032, 35222, 39626, 33836, 37517, 26960, 27510, 38672, 34335
       192,      9550, 33789, 37117, 26946, 23035, 35164, 39689, 33745, 37603, 26964, 27509, 38714, 34306
       193,      9600, 33697, 37204, 26949, 23038, 35104, 39751, 33653, 37691, 26969, 27507, 38755, 34278
       194,      9650, 33605, 37285, 26959, 23043, 35043, 39813, 33560, 37776, 26977, 27506, 38798, 34249
       195,      9700, 33511, 37371, 26964, 23048, 34982, 39874, 33466, 37863, 26985, 27504, 38840, 34221
       196,      9750, 33416, 37454, 26974, 23053, 34920, 39935, 33370, 37947, 26997, 27502, 38883, 34194
       197,      9800, 33319, 37533, 26989, 23060, 34857, 39996, 33273, 38032, 27008, 27500, 38927, 34166
       198,      9850, 33222, 37620, 26997, 23066, 34793, 40056, 33175, 38115, 27024, 27498, 38971, 34139
       199,      9900, 33123, 37696, 27017, 23074, 34729, 40115, 33076, 38198, 27039, 27495, 39015, 34113
       200,      9950, 33024, 37778, 27033, 23082, 34664, 40174, 32975, 38279, 27058, 27493, 39060, 34087
       201,     10000, 32923, 37859, 27051, 23091, 34598, 40233, 32874, 38361, 27078, 27490, 39105, 34061
       202,     10050, 32821, 37935, 27075, 23101, 34531, 40290, 32772, 38441, 27101, 27488, 39150, 34035
       203,     10100, 32718, 38015, 27095, 23111, 34464, 40348, 32668, 38521, 27124, 27485, 39196, 34010
       204,     10150, 32614, 38092, 27121, 23122, 34396, 40404, 32564, 38599, 27150, 27482, 39242, 33986
       205,     10200, 32509, 38166, 27150, 23134, 34328, 40460, 32458, 38677, 27178, 27479, 39289, 33961
       206,     10250, 32403, 38244, 27176, 23146, 34258, 40515, 32352, 38753, 27208, 27475, 39336, 33937
       207,     10300, 32296, 38316, 27208, 23159, 34189, 40570, 32245, 38829, 27239, 27472, 39383, 33914
       208,     10350, 32189, 38388, 27242, 23173, 34118, 40623, 32137, 38903, 27273, 27469, 39430, 33891
       209,     10400, 32080, 38463, 27273, 23187, 34047, 40676, 32028, 38977, 27308, 27465, 39478, 33869
       210,     10450, 31970, 38531, 27314, 23202, 33975, 40729, 31918, 39049, 27347, 27461, 39526, 33847
       211,     10500, 31860, 38602, 27351, 23218, 33903, 40780, 31807, 39121, 27385, 27457, 39574, 33826
       212,     10550, 31749, 38673, 27389, 23235, 33831, 40830, 31695, 39190, 27427, 27453, 39623, 33805
       213,     10600, 31637, 38736, 27436, 23252, 33757, 40880, 31583, 39259, 27470, 27449, 39672, 33784
       214,     10650, 31524, 38807, 27476, 23270, 33684, 40929, 31470, 39326, 27516, 27445, 39721, 33764
       215,     10700, 31411, 38869, 27525, 23289, 33609, 40976, 31357, 39393, 27563, 27440, 39770, 33745
       216,     10750, 31297, 38933, 27574, 23308, 33535, 41023, 31242, 39458, 27613, 27436, 39820, 33726
       217,     10800, 31183, 38998, 27622, 23328, 33459, 41069, 31127, 39522, 27664, 27431, 39869, 33708
       218,     10850, 31067, 39057, 27677, 23349, 33384, 41114, 31012, 39583, 27718, 27426, 39919, 33691
       219,     10900, 30951, 39117, 27731, 23371, 33308, 41158, 30896, 39645, 27773, 27421, 39969, 33674
       220,     10950, 30835, 39177, 27785, 23393, 33231, 41200, 30779, 39704, 27830, 27416, 40019, 33657
       221,     11000, 30718, 39232, 27846, 23416, 33155, 41242, 30662, 39762, 27889, 27411, 40069, 33642
       222,     11050, 30601, 39289, 27905, 23440, 33078, 41283, 30544, 39818, 27950, 27406, 40120, 33627
       223,     11100, 30483, 39344, 27966, 23464, 33000, 41322, 30426, 39873, 28013, 27400, 40170, 33612
       224,     11150, 30365, 39393, 28034, 23490, 32922, 41360, 30308, 39926, 28079, 27395, 40221, 33598
       225,     11200, 30246, 39449, 28095, 23515, 32844, 41398, 30189, 39978, 28146, 27389, 40271, 33585
       226,     11250, 30127, 39495, 28167, 23542, 32766, 41434, 30070, 40028, 28214, 27383, 40322, 33573
       227,     11300, 30008, 39544, 28235, 23569, 32687, 41468, 29951, 40077, 28286, 27377, 40373, 33561
       228,     11350, 29888, 39592, 28306, 23598, 32609, 41502, 29831, 40124, 28358, 27371, 40423, 33550
       229,     11400, 29769, 39635, 28382, 23626, 32530, 41534, 29711, 40169, 28433, 27365, 40474, 33539
       230,     11450, 29649, 39679, 28456, 23656, 32450, 41565, 29591, 40212, 28509, 27358, 40525, 33530
       231,     11500, 29528, 39721, 28534, 23686, 32371, 41595, 29471, 40254, 28588, 27352, 40576, 33521
       232,     11550, 29408, 39759, 28615, 23717, 32292, 41623, 29350, 40294, 28668, 27345, 40626, 33512
       233,     11600, 29288, 39798, 28695, 23749, 32212, 41650, 29230, 40332, 28751, 27339, 40677, 33505
       234,     11650, 29167, 39835, 28778, 23781, 32132, 41676, 29110, 40368, 28835, 27332, 40727, 33498
       235,     11700, 29047, 39866, 28866, 23814, 32053, 41700, 28989, 40402, 28921, 27325, 40778, 33492
       236,     11750, 28926, 39904, 28948, 23848, 31973, 41723, 28869, 40436, 29008, 27318, 40828, 33487
       237,     11800, 28806, 39930, 29041, 23882, 31893, 41745, 28748, 40465, 29099, 27310, 40878, 33482
       238,     11850, 28686, 39961, 29130, 23917, 31814, 41765, 28628, 40495, 29190, 27303, 40929, 33479
       239,     11900, 28566, 39989, 29221, 23953, 31734, 41783, 28508, 40521, 29284, 27296, 40978, 33476
       240,     11950, 28446, 40011, 29318, 23989, 31654, 41800, 28388, 40546, 29378, 27288, 41028, 33474
       241,     12000, 28326, 40037, 29412, 24026, 31575, 41816, 28269, 40568, 29476, 27280, 41078, 33473
       242,     12050, 28206, 40057, 29510, 24064, 31495, 41830, 28149, 40590, 29573, 27272, 41127, 33472
       243,     12100, 28087, 40076, 29611, 24103, 31416, 41842, 28030, 40608, 29675, 27265, 41176, 33473
       244,     12150, 27968, 40095, 29710, 24142, 31337, 41853, 27911, 40626, 29775, 27257, 41225, 33474
       245,     12200, 27850, 40109, 29814, 24182, 31258, 41863, 27793, 40639, 29880, 27248, 41274, 33476
       246,     12250, 27731, 40121, 29920, 24222, 31179, 41870, 27675, 40652, 29985, 27240, 41322, 33479
       247,     12300, 27614, 40136, 30023, 24263, 31101, 41876, 27558, 40662, 30093, 27232, 41370, 33483
       248,     12350, 27496, 40141, 30134, 24305, 31022, 41881, 27441, 40671, 30200, 27223, 41418, 33487
       249,     12400, 27380, 40150, 30242, 24347, 30944, 41884, 27324, 40676, 30311, 27215, 41465, 33493
       250,     12450, 27264, 40156, 30352, 24390, 30867, 41885, 27209, 40681, 30423, 27206, 41512, 33499
       251,     12500, 27148, 40156, 30468, 24433, 30790, 41884, 27093, 40682, 30537, 27197, 41559, 33506
       252,     12550, 27033, 40160, 30579, 24478, 30713, 41882, 26979, 40682, 30651, 27189, 41605, 33514
       253,     12600, 26919, 40156, 30697, 24522, 30636, 41878, 26865, 40679, 30768, 27180, 41651, 33523
       254,     12650, 26805, 40152, 30814, 24568, 30560, 41873, 26752, 40675, 30886, 27171, 41697, 33533
